0.3999855318994804;0.25001533852856966;0.400013213608695;6.6913764
0.3999855513525172;0.2500092414649283;0.40002064912713653;6.8072892
0.3999809012874126;0.250003379905181;0.4000394033265337;6.8892803
0.3999744389185365;0.2500225807693101;0.4000298388667234;6.9878549
0.3999833599299603;0.2500028067666905;0.400032007694413;7.1172817
0.3999787807906447;0.2500052713206944;0.40003537325640054;7.1907751
0.39996730042836287;0.2500148142760232;0.40004725336101526;7.287404
0.3999848772377841;0.25000268275272325;0.40002955184249467;7.3879261
0.39997660581933653;0.25000597501893407;0.4000409103253907;7.4883341
0.39998706326415595;0.2500045039195077;0.4000254215568732;7.5894457
0.39997882174751953;0.2500032391719485;0.40004629260714697;7.6887301
0.39997657140670834;0.25001818991141483;0.40002268493432797;7.7890251
0.3999820886723757;0.25000849734277103;0.4000295319612183;7.8889865
0.40000078245984655;0.2500080642940938;0.40000635514183946;7.9891531
0.39999786015661176;0.2499980270977426;0.40001249191612837;8.0898269
0.3999973655741346;0.24999341140338324;0.4000232118970149;8.1920331
0.3999957883954661;0.2500181550813223;0.40000303001253334;8.2894336
0.4000032500527298;0.2500013557444505;0.4000063957743848;8.3894272
0.40000801972127076;0.24998498883715198;0.40001168660361874;8.4900682
0.4000118392935528;0.24999291219689107;0.400003357604522;8.5898926
0.39999217593226816;0.25000940902632673;0.4000175306713379;8.6906699
0.3999919367240919;0.2500075613776803;0.4000157134514705;8.790045
0.3999948781030351;0.24999225358443686;0.4000237416633648;8.8905105
0.39999282275956893;0.25000883124471257;0.40001676596129276;8.9911426
0.3999970425128877;0.25000298810638977;0.4000087917940471;9.091199
0.40000906091085126;0.24999876515316435;0.4000033368820228;9.1926936
0.40000345715113134;0.24999623355114686;0.40001062044291824;9.291268
0.39999859659307097;0.25000624320402115;0.4000104855851138;9.3912946
0.39999118848168225;0.2500019921984663;0.4000175026185218;9.4933945
0.39999852009579584;0.25000447619288274;0.4000003988760047;9.592261
0.4000056198075601;0.24998396478213442;0.4000170042441538;9.6921102
0.4000047627608287;0.25000037330441144;0.3999965638262667;9.7921844
0.4000087726268641;0.2499853550194272;0.4000102193197492;9.9145909
