0.4000118117057921	0.25003891004311046	0.39993013294404306	137.457.067
0.3999851808389389	0.25005933360952637	0.3999611338941085	138.459.941
0.3999911218978253	0.2500479197193993	0.39995664423376853	139.460.422
0.3999941896108248	0.25005549182117753	0.3999441850335634	140.450.034
0.3999880668846903	0.2500606480036842	0.39995050787491276	141.559.046
0.40001215419046915	0.2500382595506733	0.3999313580129841	142.861.016
0.39999015094033685	0.2500500190003688	0.39995564621449803	143.608.334
0.39999166234480327	0.2500448602905425	0.3999514135482756	144.458.905
0.39999960575841265	0.2500510085944127	0.3999386268669633	145.460.545
0.399986956189022	0.25005216365477084	0.3999626420358133	146.461.827
0.3999988311658404	0.25005150104052143	0.3999419320546002	147.461.374
0.3999917156443408	0.25004822028203016	0.399957849426033	148.468.422
0.40000214154315883	0.2500529568397852	0.39993247424264355	149.483.167
0.39998646900120355	0.2500573597386869	0.3999545442515731	150.469.277
0.399996891879352	0.2500453111250392	0.3999537181779453	151.473.491
0.4000002672536719	0.25005122617053593	0.399937968841181	152.479.722
0.4000466284791478	0.2499744367971567	0.3999420595445247	153.497.839
0.40004054700910124	0.24995769037206822	0.3999626572961844	154.480.184
0.4000410758204869	0.24996048693191963	0.39996767608971656	155.480.554
0.3999410355255416	0.2499365898200046	0.4001464785711069	15.648.531
0.3999525141463864	0.2499320092039039	0.40013328732456394	157.489.516
0.399959051685162	0.24993584468781863	0.40012132866659594	158.569.276
0.4000010084818426	0.24992789096058873	0.4000597137324118	159.574.856
0.39997182507811113	0.24998879331150803	0.40004794111473163	160.622.283
0.40004532589599967	0.24997386558778198	0.39995059712939823	161.543.366
0.4000325427185496	0.2500053336792169	0.3999362191552968	162.496.217
0.40003724219806397	0.24999592875549434	0.3999415400464441	163.617.011
0.4000213409079244	0.250007984997979	0.39995746889888867	16.476.783
0.4000258282296678	0.25000918689878304	0.39994526038841804	165.503.283
0.40002975893126597	0.2499986392404234	0.3999486891315052	16.650.381
0.4000247711055431	0.2500210401750543	0.3999354129103263	167.503.931
0.4000281845689727	0.25001474057044154	0.39993788986045015	168.605.072
0.40002236661148655	0.2500189853688656	0.3999428931845661	169.510.279
0.40004627679168875	0.24999281153887004	0.3999354818420456	170.512.594
0.40003939085919044	0.24999606265054383	0.3999411950778328	171.513.181
0.4000323563757168	0.24999281371903423	0.39995460426597484	172.517.931
0.4000264627089473	0.2500200476749292	0.39993508210328965	173.527.262
0.40002422978225655	0.2500058988099269	0.3999492968243962	174.548.666
0.40002462593927407	0.2499828798815006	0.399979424577987	175.522.059
0.40002917124532467	0.2500053813774348	0.39995165196569654	176.541.484
0.40003606197365715	0.24999616188407922	0.3999476449586753	177.528.901
0.4000247896210589	0.24999017504594048	0.3999718350720558	178.531.081
0.4000319915750193	0.24999257254994453	0.3999572708919961	179.547.304
0.39996478412815084	0.24998199769968887	0.4000875074566889	180.533.827
0.3999847845707684	0.2499717826287875	0.4000605972089587	181.536.821
0.3999711956427772	0.24997873383336872	0.40007551043805073	182.556.167
0.3999788834631973	0.24998146181692935	0.4000580575415443	183.537.161
0.3999786829700405	0.24998138322400462	0.4000631054624774	184.541.465
0.39998592278345946	0.2499952539589535	0.400033400491804	185.561.639
0.3999844186788465	0.24998400042757266	0.40004422987517835	186.587.826
0.3999855569202649	0.25000124447007027	0.4000246327391268	18.754.712
0.39997069862014245	0.25000765900451527	0.4000446706768505	188.549.787
0.39997496504811375	0.2500218923652737	0.40001771010925175	189.549.411
0.39992031455554067	0.2490851209822122	0.39997570494843715	190.557.919
0.3999567290570287	0.24510899505954536	0.39996525477959627	191.558.445
0.40000653992186513	0.23773795414507956	0.39982268729203646	192.558.161
0.4000148836996492	0.22809315126520632	0.39977379044949857	193.557.526
0.39998328203974853	0.21463721165389912	0.39987259957105825	194.562.867
0.3999733101036207	0.2017610556431454	0.39991065382754215	195.563.473
0.40002316666645904	0.18788843635138636	0.3998645952356482	196.566.505
0.40003414868329923	0.1752057280276069	0.3999116071307492	197.568.295
0.3999759218404759	0.16170459117621666	0.4000603992162896	198.569.098
0.4000064651780822	0.14933239496654221	0.4000230442446558	199.589.239
0.3999372224324681	0.1361804167300516	0.40010919569530684	200.572.438
0.399943327504258	0.1241724034111608	0.4000850571528918	201.576.978
0.39994830690743943	0.11130180892575663	0.40006373188209027	202.582.066
0.3999971188350488	0.09962226213713067	0.39999983193175787	203.579.756
0.3999485022535029	0.08720735137498478	0.40007831669637517	204.584.927
0.39957880480012425	0.07663755683859992	0.40006926217495986	20.558.451
0.39783726587125795	0.06794049538229414	0.4000330452674022	206.586.914
0.3950071388856435	0.06250119317109398	0.4000090749813009	207.589.234
0.3905815210761815	0.05945808974517122	0.39994077632853803	208.589.149
0.3845667393936606	0.05929579154510442	0.40005680666583565	209.690.924
0.3775870835243745	0.06148045060850219	0.40003223683133726	210.597.691
0.3679085413311838	0.06629730629299972	0.3999756136267698	211.613.215
0.3566816613507165	0.07209161509704516	0.3999656720526139	212.604.736
